Time,Zone,Entry,Exit,Total
2026-03-17 20:47:45.023652,All,9,6,0
2026-03-17 20:47:45.148103,All,9,6,0
2026-03-17 20:47:45.276792,All,9,6,0
2026-03-17 20:47:45.403914,All,9,6,1
2026-03-17 20:47:45.540253,All,9,6,1
2026-03-17 20:47:45.668953,All,9,6,0
2026-03-17 20:47:45.801484,All,9,6,0
2026-03-17 20:47:45.927923,All,9,6,0
2026-03-17 20:47:46.057999,All,9,6,0
2026-03-17 20:47:46.181891,All,9,6,0
2026-03-17 20:47:46.323051,All,9,6,0
2026-03-17 20:47:46.456466,All,9,6,0
2026-03-17 20:47:46.594002,All,9,6,1
2026-03-17 20:47:46.725390,All,9,6,3
2026-03-17 20:47:46.862892,All,9,6,3
2026-03-17 20:47:46.999082,All,9,6,1
2026-03-17 20:47:47.141848,All,9,6,2
2026-03-17 20:47:47.283139,All,10,6,3
2026-03-17 20:47:47.433629,All,10,6,1
2026-03-17 20:47:47.580751,All,10,6,3
2026-03-17 20:47:47.733804,All,10,6,3
2026-03-17 20:47:47.889905,All,10,7,1
2026-03-17 20:47:48.036010,All,10,7,1
2026-03-17 20:47:48.185342,All,10,7,0
2026-03-17 20:47:48.342934,All,10,7,2
2026-03-17 20:47:48.487977,All,10,7,1
2026-03-17 20:47:48.627523,All,10,8,1
2026-03-17 20:47:48.787943,All,10,8,0
2026-03-17 20:47:48.946568,All,10,8,2
2026-03-17 20:47:49.089960,All,10,8,2
2026-03-17 20:47:49.232989,All,10,8,2
2026-03-17 20:47:49.374086,All,10,8,1
2026-03-17 20:47:49.516785,All,10,8,1
2026-03-17 20:47:49.645051,All,10,8,1
2026-03-17 20:47:49.782850,All,10,8,0
2026-03-17 20:47:49.911938,All,10,8,1
2026-03-17 20:47:50.050245,All,10,8,1
2026-03-17 20:47:50.181685,All,10,8,2
2026-03-17 20:47:50.315458,All,10,8,1
2026-03-17 20:47:50.457653,All,10,8,0
2026-03-17 20:47:50.597812,All,10,8,1
2026-03-17 20:47:50.762884,All,10,8,0
2026-03-17 20:47:50.902259,All,10,8,0
2026-03-17 20:47:51.067845,All,10,8,0
2026-03-17 20:47:51.193910,All,10,8,1
2026-03-17 20:47:51.322408,All,10,8,1
2026-03-17 20:47:51.453056,All,10,9,1
2026-03-17 20:47:51.585653,All,10,9,0
2026-03-17 20:47:51.713494,All,10,9,2
2026-03-17 20:47:51.842398,All,10,9,1
2026-03-17 20:47:51.975967,All,10,9,3
2026-03-17 20:47:52.111727,All,10,9,2
2026-03-17 20:47:52.238868,All,10,9,0
2026-03-17 20:47:52.374182,All,10,9,0
2026-03-17 20:47:52.508852,All,10,9,2
2026-03-17 20:47:52.638659,All,10,9,0
2026-03-17 20:47:52.769853,All,10,9,2
2026-03-17 20:47:52.904705,All,10,9,2
2026-03-17 20:47:53.033424,All,10,9,3
2026-03-17 20:47:53.167573,All,10,9,0
2026-03-17 20:47:53.295254,All,10,9,0
2026-03-17 20:47:53.428532,All,10,9,1
2026-03-17 20:47:53.563974,All,10,9,0
2026-03-17 20:47:53.703093,All,10,9,2
2026-03-17 20:47:53.834393,All,11,9,1
2026-03-17 20:47:53.963505,All,11,9,0
2026-03-17 20:47:54.097850,All,11,9,0
2026-03-17 20:47:54.232865,All,11,9,0
2026-03-17 20:47:54.388370,All,11,9,0
2026-03-17 20:47:54.559533,All,11,9,0
2026-03-17 20:47:54.693985,All,11,9,2
2026-03-17 20:47:54.833646,All,11,9,1
2026-03-17 20:47:54.985476,All,11,9,1
2026-03-17 20:47:55.121712,All,11,9,2
2026-03-17 20:47:55.246500,All,11,9,2
2026-03-17 20:47:55.416987,All,11,9,1
2026-03-17 20:47:55.560042,All,11,9,2
2026-03-17 20:47:55.685746,All,11,9,2
2026-03-17 20:47:55.816912,All,11,9,3
2026-03-17 20:47:55.953238,All,11,9,2
2026-03-17 20:47:56.087870,All,11,9,2
2026-03-17 20:47:56.223697,All,11,9,0
2026-03-17 20:47:56.357245,All,11,9,1
2026-03-17 20:47:56.481401,All,11,9,2
2026-03-17 20:47:56.608161,All,11,9,1
2026-03-17 20:47:56.743418,All,11,9,1
2026-03-17 20:47:56.883387,All,11,9,1
2026-03-17 20:47:57.017497,All,11,9,0
2026-03-17 20:47:57.153088,All,11,9,1
2026-03-17 20:47:57.290184,All,11,9,0
2026-03-17 20:47:57.423673,All,11,9,0
2026-03-17 20:47:57.559296,All,11,9,1
2026-03-17 20:47:57.690742,All,11,9,0
2026-03-17 20:47:57.824115,All,11,9,2
2026-03-17 20:47:57.958050,All,11,9,2
2026-03-17 20:47:58.093359,All,11,9,2
2026-03-17 20:47:58.227575,All,11,9,3
2026-03-17 20:47:58.361280,All,11,9,4
2026-03-17 20:47:58.490622,All,11,9,1
2026-03-17 20:47:58.618513,All,11,9,2
2026-03-17 20:47:58.781706,All,11,10,2
2026-03-17 20:47:58.906977,All,11,10,1
2026-03-17 20:47:59.038040,All,11,10,1
2026-03-17 20:47:59.168009,All,12,10,1
2026-03-17 20:47:59.296559,All,12,10,1
2026-03-17 20:47:59.426919,All,12,10,1
2026-03-17 20:47:59.555858,All,12,10,1
2026-03-17 20:47:59.693275,All,12,10,1
2026-03-17 20:47:59.829109,All,12,10,1
2026-03-17 20:47:59.961920,All,12,10,2
2026-03-17 20:48:00.098532,All,12,10,2
2026-03-17 20:48:00.230378,All,12,10,1
2026-03-17 20:48:00.358996,All,12,10,2
2026-03-17 20:48:00.489070,All,12,10,3
2026-03-17 20:48:00.627646,All,12,11,2
2026-03-17 20:48:00.767276,All,13,11,2
2026-03-17 20:48:00.900077,All,13,11,3
2026-03-17 20:48:01.030693,All,13,12,3
2026-03-17 20:48:01.160208,All,13,12,2
2026-03-17 20:48:01.292479,All,13,12,1
2026-03-17 20:48:01.422837,All,13,12,1
2026-03-17 20:48:01.553669,All,13,12,1
2026-03-17 20:48:01.684886,All,13,12,1
2026-03-17 20:48:01.815210,All,13,12,1
2026-03-17 20:48:01.956047,All,13,12,1
2026-03-17 20:48:02.092910,All,13,12,1
2026-03-17 20:48:02.263760,All,13,12,1
2026-03-17 20:48:02.441602,All,13,12,1
2026-03-17 20:48:02.600495,All,13,12,2
2026-03-17 20:48:02.750297,All,13,12,2
2026-03-17 20:48:02.879788,All,13,12,3
2026-03-17 20:48:03.007400,All,13,13,2
2026-03-17 20:48:03.139075,All,13,13,4
2026-03-17 20:48:03.269903,All,13,13,2
2026-03-17 20:48:03.407459,All,13,13,3
2026-03-17 20:48:03.540937,All,13,14,4
2026-03-17 20:48:03.669170,All,13,14,3
2026-03-17 20:48:03.797706,All,13,14,2
2026-03-17 20:48:03.933275,All,13,14,2
2026-03-17 20:48:04.067978,All,13,14,3
2026-03-17 20:48:04.205772,All,13,14,2
2026-03-17 20:48:04.339827,All,13,14,2
2026-03-17 20:48:04.509419,All,13,14,2
2026-03-17 20:48:04.643246,All,13,14,0
2026-03-17 20:48:04.777678,All,13,14,2
2026-03-17 20:48:04.907678,All,13,14,4
2026-03-17 20:48:05.055816,All,13,14,2
2026-03-17 20:48:05.214880,All,13,14,4
2026-03-17 20:48:05.353897,All,13,14,3
2026-03-17 20:48:05.491976,All,13,15,4
2026-03-17 20:48:05.628041,All,14,16,5
2026-03-17 20:48:05.762281,All,15,16,4
2026-03-17 20:48:05.909443,All,15,16,3
2026-03-17 20:48:06.074643,All,15,16,3
2026-03-17 20:48:06.213206,All,15,16,1
2026-03-17 20:48:06.355664,All,15,16,3
2026-03-17 20:48:06.525740,All,15,16,3
2026-03-17 20:48:06.667064,All,15,16,2
2026-03-17 20:48:06.827666,All,15,16,1
2026-03-17 20:48:06.962021,All,15,17,2
2026-03-17 20:48:07.094938,All,15,17,1
2026-03-17 20:48:07.228079,All,15,17,2
2026-03-17 20:48:07.362015,All,15,17,2
2026-03-17 20:48:07.488238,All,15,18,2
2026-03-17 20:48:07.628660,All,16,18,2
2026-03-17 20:48:07.763068,All,16,18,1
2026-03-17 20:48:07.895773,All,16,18,0
2026-03-17 20:48:08.061249,All,16,18,0
2026-03-17 20:48:08.195028,All,16,18,0
2026-03-17 20:48:08.320563,All,16,18,1
2026-03-17 20:48:08.451183,All,16,18,0
2026-03-17 20:48:08.585300,All,16,18,2
2026-03-17 20:48:08.717816,All,16,18,1
2026-03-17 20:48:08.843427,All,16,18,2
2026-03-17 20:48:08.983967,All,16,18,3
2026-03-17 20:48:09.111132,All,16,19,3
2026-03-17 20:48:09.249634,All,16,19,4
2026-03-17 20:48:09.381918,All,16,19,2
2026-03-17 20:48:09.525992,All,16,19,1
2026-03-17 20:48:09.658083,All,16,19,3
2026-03-17 20:48:09.831046,All,16,19,4
2026-03-17 20:48:09.969743,All,17,20,5
2026-03-17 20:48:10.098965,All,17,20,1
2026-03-17 20:48:10.226017,All,17,20,4
2026-03-17 20:48:10.358673,All,18,20,3
2026-03-17 20:48:10.485970,All,18,20,2
2026-03-17 20:48:10.615047,All,18,20,1
2026-03-17 20:48:10.746595,All,18,20,2
2026-03-17 20:48:10.875381,All,18,20,4
2026-03-17 20:48:11.152814,All,18,20,6
2026-03-17 20:48:11.284554,All,19,20,5
2026-03-17 20:48:11.535991,All,20,20,6
2026-03-17 20:48:11.670829,All,20,20,3
2026-03-17 20:48:11.873990,All,20,20,3
2026-03-17 20:48:12.050041,All,20,20,2
2026-03-17 20:48:12.201385,All,20,20,4
2026-03-17 20:48:12.458709,All,20,20,7
2026-03-17 20:48:12.736741,All,20,21,7
2026-03-17 20:48:12.884145,All,21,21,5
2026-03-17 20:48:13.094403,All,21,22,2
2026-03-17 20:48:13.288377,All,22,22,5
2026-03-17 20:48:13.424309,All,22,22,3
2026-03-17 20:48:13.593350,All,22,22,4
2026-03-17 20:48:13.893125,All,22,22,6
2026-03-17 20:48:14.032108,All,22,22,0
2026-03-17 20:48:14.167891,All,22,22,2
2026-03-17 20:48:14.311443,All,22,22,0
2026-03-17 20:48:14.456432,All,22,22,4
2026-03-17 20:48:14.616010,All,22,22,0
Time,Zone,Entry,Exit,Total
2026-03-17 21:13:44.899571,All,0,0,0
2026-03-17 21:13:45.103301,All,0,0,1
2026-03-17 21:13:45.271104,All,0,0,2
2026-03-17 21:13:45.431504,All,0,0,2
2026-03-17 21:13:45.593645,All,0,0,1
2026-03-17 21:13:45.752431,All,0,0,1
2026-03-17 21:13:45.913949,All,0,0,2
2026-03-17 21:13:46.109414,All,0,0,2
2026-03-17 21:13:46.281483,All,0,0,1
2026-03-17 21:13:46.434495,All,0,0,1
2026-03-17 21:13:46.597912,All,0,0,1
2026-03-17 21:13:46.755339,All,0,1,1
2026-03-17 21:13:46.913354,All,0,1,0
2026-03-17 21:13:47.070263,All,0,1,0
2026-03-17 21:13:47.226874,All,0,1,0
2026-03-17 21:13:47.427943,All,0,1,0
2026-03-17 21:13:47.642721,All,0,1,0
2026-03-17 21:13:47.810939,All,0,1,0
2026-03-17 21:13:47.970022,All,0,1,0
2026-03-17 21:13:48.155128,All,0,1,5
2026-03-17 21:13:48.302806,All,0,1,4
2026-03-17 21:13:48.459721,All,0,1,1
2026-03-17 21:13:48.605347,All,0,1,0
2026-03-17 21:13:48.746310,All,0,1,0
2026-03-17 21:13:48.890926,All,0,1,2
2026-03-17 21:13:49.029414,All,0,1,0
2026-03-17 21:13:49.170942,All,0,1,2
2026-03-17 21:13:49.321635,All,0,2,1
2026-03-17 21:13:49.467404,All,1,2,1
2026-03-17 21:13:49.621748,All,1,2,1
2026-03-17 21:13:49.764264,All,1,2,1
2026-03-17 21:13:49.910833,All,1,2,1
2026-03-17 21:13:50.052996,All,1,2,3
2026-03-17 21:13:50.201621,All,1,2,1
2026-03-17 21:13:50.349270,All,1,2,2
2026-03-17 21:13:50.497831,All,2,2,2
2026-03-17 21:13:50.645273,All,2,2,2
2026-03-17 21:13:50.809077,All,2,2,3
2026-03-17 21:13:50.980721,All,2,2,2
2026-03-17 21:13:51.173048,All,2,2,3
2026-03-17 21:13:51.337181,All,3,2,3
2026-03-17 21:13:51.530220,All,3,2,3
2026-03-17 21:13:51.690999,All,3,3,4
2026-03-17 21:13:51.835969,All,6,3,4
2026-03-17 21:13:51.979681,All,6,3,4
2026-03-17 21:13:52.118329,All,6,3,2
2026-03-17 21:13:52.260429,All,6,3,3
2026-03-17 21:13:52.403924,All,6,4,3
2026-03-17 21:13:52.550126,All,6,4,1
2026-03-17 21:13:52.690303,All,6,4,0
2026-03-17 21:13:52.835086,All,6,4,1
2026-03-17 21:13:52.985722,All,6,4,2
2026-03-17 21:13:53.130685,All,6,4,1
2026-03-17 21:13:53.300307,All,6,4,3
2026-03-17 21:13:53.456356,All,6,4,0
2026-03-17 21:13:53.595639,All,6,4,0
2026-03-17 21:13:53.756118,All,6,4,2
2026-03-17 21:13:53.904155,All,6,4,1
2026-03-17 21:13:54.045758,All,6,4,1
2026-03-17 21:13:54.197112,All,6,4,1
2026-03-17 21:13:54.349111,All,6,4,0
2026-03-17 21:13:54.539261,All,6,4,0
2026-03-17 21:13:54.685457,All,6,4,0
2026-03-17 21:13:54.821914,All,6,4,0
2026-03-17 21:13:54.961833,All,6,4,0
2026-03-17 21:13:55.097547,All,6,4,0
2026-03-17 21:13:55.240797,All,6,4,0
2026-03-17 21:13:55.383269,All,6,4,2
2026-03-17 21:13:55.524712,All,6,4,1
2026-03-17 21:13:55.669795,All,6,4,1
2026-03-17 21:13:55.847302,All,6,4,1
2026-03-17 21:13:55.989404,All,6,4,1
2026-03-17 21:13:56.130563,All,6,4,2
2026-03-17 21:13:56.313473,All,6,4,1
2026-03-17 21:13:56.459860,All,6,4,1
2026-03-17 21:13:56.600648,All,6,4,1
2026-03-17 21:13:56.739874,All,6,4,0
2026-03-17 21:13:56.877763,All,6,4,0
2026-03-17 21:13:57.023379,All,6,4,1
2026-03-17 21:13:57.165455,All,7,4,1
2026-03-17 21:13:57.309987,All,7,4,1
2026-03-17 21:13:57.446274,All,7,4,0
2026-03-17 21:13:57.585253,All,7,4,0
2026-03-17 21:13:57.729008,All,7,4,2
2026-03-17 21:13:57.882712,All,7,4,1
2026-03-17 21:13:58.024618,All,7,4,1
2026-03-17 21:13:58.207451,All,7,4,1
2026-03-17 21:13:58.346698,All,7,4,2
2026-03-17 21:13:58.486275,All,7,4,1
2026-03-17 21:13:58.630365,All,7,5,1
2026-03-17 21:13:58.771488,All,7,5,0
2026-03-17 21:13:58.908787,All,7,5,0
2026-03-17 21:13:59.046855,All,7,5,0
2026-03-17 21:13:59.188232,All,7,5,0
2026-03-17 21:13:59.334209,All,7,5,0
2026-03-17 21:13:59.475631,All,7,5,0
2026-03-17 21:13:59.616246,All,7,5,0
2026-03-17 21:13:59.752976,All,7,5,0
2026-03-17 21:13:59.894482,All,7,5,0
2026-03-17 21:14:00.039290,All,7,5,0
2026-03-17 21:14:00.179614,All,7,5,0
2026-03-17 21:14:00.333006,All,7,5,1
2026-03-17 21:14:00.480955,All,7,5,1
2026-03-17 21:14:00.669206,All,7,5,1
2026-03-17 21:14:00.811608,All,7,5,0
2026-03-17 21:14:00.951093,All,7,5,0
2026-03-17 21:14:01.094940,All,7,5,0
2026-03-17 21:14:01.232843,All,7,5,0
2026-03-17 21:14:01.371708,All,7,5,0
2026-03-17 21:14:01.511822,All,7,5,0
2026-03-17 21:14:01.653260,All,7,5,0
2026-03-17 21:14:01.795240,All,7,5,0
2026-03-17 21:14:01.937773,All,7,5,0
2026-03-17 21:14:02.081260,All,7,5,0
2026-03-17 21:14:02.227986,All,7,5,1
2026-03-17 21:14:02.369026,All,7,5,2
2026-03-17 21:14:02.512708,All,7,5,1
2026-03-17 21:14:02.648440,All,7,5,0
2026-03-17 21:14:02.793294,All,7,5,1
2026-03-17 21:14:02.936624,All,7,5,0
2026-03-17 21:14:03.077457,All,7,5,0
2026-03-17 21:14:03.215481,All,7,5,0
2026-03-17 21:14:03.356941,All,7,5,0
2026-03-17 21:14:03.491663,All,7,5,0
2026-03-17 21:14:03.636184,All,7,5,0
2026-03-17 21:14:03.776292,All,7,5,1
2026-03-17 21:14:03.944286,All,7,5,0
2026-03-17 21:14:04.084481,All,7,5,0
2026-03-17 21:14:04.224010,All,7,5,0
2026-03-17 21:14:04.360169,All,7,5,0
2026-03-17 21:14:04.498658,All,7,5,1
2026-03-17 21:14:04.633112,All,7,5,2
2026-03-17 21:14:04.769736,All,7,5,1
2026-03-17 21:14:04.904832,All,7,5,1
2026-03-17 21:14:05.042919,All,7,5,1
2026-03-17 21:14:05.180155,All,7,5,2
2026-03-17 21:14:05.317604,All,7,5,2
2026-03-17 21:14:05.459161,All,7,5,3
2026-03-17 21:14:05.600234,All,7,5,3
2026-03-17 21:14:05.746592,All,7,5,1
2026-03-17 21:14:05.889589,All,7,5,1
2026-03-17 21:14:06.032239,All,7,5,1
2026-03-17 21:14:06.179555,All,7,5,1
2026-03-17 21:14:06.318796,All,7,5,1
2026-03-17 21:14:06.462071,All,7,5,1
2026-03-17 21:14:06.609092,All,7,5,1
2026-03-17 21:14:06.748774,All,7,5,1
2026-03-17 21:14:06.890233,All,7,5,1
2026-03-17 21:14:07.028042,All,7,5,2
2026-03-17 21:14:07.169658,All,7,5,1
2026-03-17 21:14:07.311634,All,7,5,1
2026-03-17 21:14:07.450902,All,7,5,1
2026-03-17 21:14:07.593222,All,7,5,1
2026-03-17 21:14:07.738708,All,7,5,2
2026-03-17 21:14:07.881899,All,7,5,2
2026-03-17 21:14:08.023687,All,7,5,1
2026-03-17 21:14:08.168776,All,7,5,2
2026-03-17 21:14:08.309810,All,7,5,2
2026-03-17 21:14:08.444324,All,7,5,2
2026-03-17 21:14:08.587155,All,7,5,1
2026-03-17 21:14:08.727343,All,7,5,2
2026-03-17 21:14:08.873085,All,7,5,1
2026-03-17 21:14:09.015611,All,7,5,2
2026-03-17 21:14:09.168408,All,7,5,1
2026-03-17 21:14:09.312157,All,7,5,2
2026-03-17 21:14:09.453771,All,7,5,2
2026-03-17 21:14:09.595419,All,7,5,4
2026-03-17 21:14:09.734852,All,7,5,3
2026-03-17 21:14:09.871926,All,7,5,1
2026-03-17 21:14:10.008282,All,7,5,2
2026-03-17 21:14:10.147974,All,7,5,1
2026-03-17 21:14:10.287767,All,8,5,2
2026-03-17 21:14:10.427856,All,8,5,2
2026-03-17 21:14:10.570372,All,8,5,2
2026-03-17 21:14:10.715104,All,8,5,2
2026-03-17 21:14:10.852181,All,8,5,3
2026-03-17 21:14:10.996494,All,8,5,3
2026-03-17 21:14:11.130397,All,8,5,2
2026-03-17 21:14:11.267461,All,8,5,4
2026-03-17 21:14:11.413242,All,9,5,3
2026-03-17 21:14:11.557566,All,9,5,3
2026-03-17 21:14:11.699017,All,9,5,3
2026-03-17 21:14:11.878917,All,9,5,2
2026-03-17 21:14:12.025319,All,9,5,2
2026-03-17 21:14:12.166028,All,9,5,2
2026-03-17 21:14:12.311671,All,9,5,1
2026-03-17 21:14:12.448795,All,9,5,1
2026-03-17 21:14:12.585884,All,9,5,1
2026-03-17 21:14:12.746938,All,9,5,1
2026-03-17 21:14:12.905082,All,9,5,1
2026-03-17 21:14:13.067494,All,9,5,1
2026-03-17 21:14:13.207220,All,9,5,1
2026-03-17 21:14:13.357987,All,9,5,1
2026-03-17 21:14:13.510826,All,9,5,1
2026-03-17 21:14:13.664064,All,9,5,1
2026-03-17 21:14:13.848072,All,9,5,1
2026-03-17 21:14:13.995010,All,9,5,1
2026-03-17 21:14:14.140264,All,9,6,1
2026-03-17 21:14:14.282413,All,9,6,1
2026-03-17 21:14:14.427332,All,9,6,1
2026-03-17 21:14:14.568203,All,9,6,1
2026-03-17 21:14:14.710549,All,9,6,1
2026-03-17 21:14:14.857767,All,9,6,1
2026-03-17 21:14:15.005296,All,9,6,1
2026-03-17 21:14:15.147005,All,9,6,1
2026-03-17 21:14:15.287528,All,9,6,1
2026-03-17 21:14:15.434032,All,9,6,0
2026-03-17 21:14:15.589988,All,9,6,0
2026-03-17 21:14:15.733671,All,9,6,1
2026-03-17 21:14:15.908611,All,9,6,2
2026-03-17 21:14:16.074831,All,9,6,1
2026-03-17 21:14:16.214937,All,9,6,1
2026-03-17 21:14:16.362444,All,9,6,0
2026-03-17 21:14:16.501494,All,9,6,0
2026-03-17 21:14:16.641531,All,9,6,0
2026-03-17 21:14:16.781929,All,9,6,0
2026-03-17 21:14:16.924675,All,9,6,0
2026-03-17 21:14:17.079399,All,9,6,0
2026-03-17 21:14:17.227403,All,9,6,0
2026-03-17 21:14:17.381315,All,9,6,0
2026-03-17 21:14:17.537508,All,9,6,0
2026-03-17 21:14:17.707408,All,9,6,1
2026-03-17 21:14:17.844464,All,9,6,0
2026-03-17 21:14:17.996461,All,9,6,1
2026-03-17 21:14:18.134407,All,9,6,2
2026-03-17 21:14:18.286111,All,9,6,3
2026-03-17 21:14:18.436809,All,9,6,2
2026-03-17 21:14:18.585288,All,9,6,1
2026-03-17 21:14:18.725413,All,9,6,0
2026-03-17 21:14:18.866062,All,9,6,0
2026-03-17 21:14:19.005943,All,9,6,0
2026-03-17 21:14:19.142588,All,9,6,1
2026-03-17 21:14:19.284526,All,9,6,1
2026-03-17 21:14:19.424743,All,9,6,0
2026-03-17 21:14:19.569574,All,9,6,0
2026-03-17 21:14:19.707546,All,9,6,0
2026-03-17 21:14:19.844458,All,9,6,0
2026-03-17 21:14:19.987692,All,9,6,0
2026-03-17 21:14:20.157916,All,9,6,0
2026-03-17 21:14:20.299029,All,9,6,0
2026-03-17 21:14:20.436897,All,9,6,1
2026-03-17 21:14:20.578126,All,9,6,3
2026-03-17 21:14:20.716752,All,9,6,3
2026-03-17 21:14:20.855897,All,9,6,1
2026-03-17 21:14:20.999773,All,9,6,2
2026-03-17 21:14:21.148333,All,10,6,3
2026-03-17 21:14:21.283691,All,10,6,1
2026-03-17 21:14:21.422328,All,10,6,3
2026-03-17 21:14:21.562760,All,10,6,3
2026-03-17 21:14:21.703806,All,10,7,1
2026-03-17 21:14:21.839974,All,10,7,1
2026-03-17 21:14:21.984803,All,10,7,0
2026-03-17 21:14:22.128266,All,10,7,2
2026-03-17 21:14:22.273081,All,10,7,1
2026-03-17 21:14:22.415092,All,10,8,1
2026-03-17 21:14:22.562056,All,10,8,0
2026-03-17 21:14:22.706279,All,10,8,2
2026-03-17 21:14:22.849963,All,10,8,2
2026-03-17 21:14:22.996477,All,10,8,2
2026-03-17 21:14:23.178400,All,10,8,1
2026-03-17 21:14:23.356046,All,10,8,1
2026-03-17 21:14:23.500284,All,10,8,1
2026-03-17 21:14:23.643450,All,10,8,0
2026-03-17 21:14:23.787471,All,10,8,1
2026-03-17 21:14:23.944429,All,10,8,1
2026-03-17 21:14:24.091271,All,10,8,2
2026-03-17 21:14:24.247980,All,10,8,1
2026-03-17 21:14:24.401024,All,10,8,0
2026-03-17 21:14:24.570748,All,10,8,1
2026-03-17 21:14:24.754304,All,10,8,0
2026-03-17 21:14:24.906877,All,10,8,0
2026-03-17 21:14:25.077489,All,10,8,0
2026-03-17 21:14:25.270600,All,10,8,1
2026-03-17 21:14:25.424547,All,10,8,1
2026-03-17 21:14:25.579310,All,10,9,1
2026-03-17 21:14:25.736025,All,10,9,0
2026-03-17 21:14:25.888379,All,10,9,2
2026-03-17 21:14:26.048201,All,10,9,1
2026-03-17 21:14:26.212881,All,10,9,3
2026-03-17 21:14:26.376325,All,10,9,2
2026-03-17 21:14:26.529808,All,10,9,0
2026-03-17 21:14:26.692529,All,10,9,0
2026-03-17 21:14:26.847405,All,10,9,2
2026-03-17 21:14:27.015883,All,10,9,0
2026-03-17 21:14:27.219665,All,10,9,2
2026-03-17 21:14:27.380451,All,10,9,2
2026-03-17 21:14:27.534405,All,10,9,3
2026-03-17 21:14:27.684706,All,10,9,0
2026-03-17 21:14:27.840784,All,10,9,0
2026-03-17 21:14:28.122463,All,10,9,1
2026-03-17 21:14:28.341385,All,10,9,0
2026-03-17 21:14:28.545621,All,10,9,2
2026-03-17 21:14:28.790738,All,11,9,1
2026-03-17 21:14:29.023869,All,11,9,0
2026-03-17 21:14:29.270866,All,11,9,0
2026-03-17 21:14:29.462393,All,11,9,0
2026-03-17 21:14:29.666315,All,11,9,0
2026-03-17 21:14:29.818705,All,11,9,0
2026-03-17 21:14:29.972816,All,11,9,2
2026-03-17 21:14:30.167159,All,11,9,1
2026-03-17 21:14:30.324205,All,11,9,1
2026-03-17 21:14:30.466439,All,11,9,2
2026-03-17 21:14:30.619965,All,11,9,2
2026-03-17 21:14:30.772217,All,11,9,1
2026-03-17 21:14:30.922792,All,11,9,2
2026-03-17 21:14:31.059490,All,11,9,2
2026-03-17 21:14:31.204723,All,11,9,3
2026-03-17 21:14:31.338542,All,11,9,2
2026-03-17 21:14:31.476066,All,11,9,2
2026-03-17 21:14:31.612511,All,11,9,0
2026-03-17 21:14:31.751001,All,11,9,1
2026-03-17 21:14:31.893209,All,11,9,2
2026-03-17 21:14:32.044050,All,11,9,1
2026-03-17 21:14:32.189811,All,11,9,1
2026-03-17 21:14:32.359747,All,11,9,1
2026-03-17 21:14:32.499186,All,11,9,0
2026-03-17 21:14:32.635978,All,11,9,1
2026-03-17 21:14:32.770726,All,11,9,0
2026-03-17 21:14:32.902599,All,11,9,0
2026-03-17 21:14:33.037530,All,11,9,1
2026-03-17 21:14:33.168599,All,11,9,0
2026-03-17 21:14:33.306795,All,11,9,2
2026-03-17 21:14:33.443917,All,11,9,2
2026-03-17 21:14:33.576539,All,11,9,2
2026-03-17 21:14:33.713088,All,11,9,3
2026-03-17 21:14:33.847274,All,11,9,4
2026-03-17 21:14:43.869277,All,11,9,1
2026-03-17 21:14:44.032822,All,11,9,2
2026-03-17 21:14:44.196664,All,11,10,2
2026-03-17 21:14:44.357869,All,11,10,1
2026-03-17 21:14:44.512772,All,11,10,1
2026-03-17 21:14:44.670748,All,12,10,1
2026-03-17 21:14:44.828374,All,12,10,1
2026-03-17 21:14:44.991979,All,12,10,1
2026-03-17 21:14:45.155441,All,12,10,1
2026-03-17 21:14:45.313277,All,12,10,1
2026-03-17 21:14:45.473189,All,12,10,1
2026-03-17 21:14:45.637224,All,12,10,2
2026-03-17 21:14:45.794827,All,12,10,2
2026-03-17 21:14:45.975093,All,12,10,1
2026-03-17 21:14:46.162776,All,12,10,2
2026-03-17 21:14:46.335932,All,12,10,3
2026-03-17 21:14:46.505999,All,12,11,2
2026-03-17 21:14:46.673771,All,13,11,2
2026-03-17 21:14:46.840718,All,13,11,3
2026-03-17 21:14:47.004784,All,13,12,3
2026-03-17 21:14:47.170345,All,13,12,2
2026-03-17 21:14:47.345515,All,13,12,1
2026-03-17 21:14:47.514035,All,13,12,1
2026-03-17 21:14:47.716318,All,13,12,1
2026-03-17 21:14:47.885320,All,13,12,1
2026-03-17 21:14:48.103772,All,13,12,1
2026-03-17 21:14:48.263887,All,13,12,1
2026-03-17 21:14:48.427690,All,13,12,1
2026-03-17 21:14:48.588076,All,13,12,1
2026-03-17 21:14:48.743167,All,13,12,1
2026-03-17 21:14:48.905728,All,13,12,2
2026-03-17 21:14:49.104824,All,13,12,2
2026-03-17 21:14:49.260751,All,13,12,3
2026-03-17 21:14:49.413250,All,13,13,2
2026-03-17 21:14:49.565763,All,13,13,4
2026-03-17 21:14:49.732100,All,13,13,2
2026-03-17 21:14:49.892824,All,13,13,3
2026-03-17 21:14:50.065622,All,13,14,4
2026-03-17 21:14:50.233141,All,13,14,3
2026-03-17 21:14:50.386793,All,13,14,2
2026-03-17 21:14:50.552210,All,13,14,2
2026-03-17 21:14:50.706458,All,13,14,3
2026-03-17 21:14:50.849026,All,13,14,2
2026-03-17 21:14:50.986341,All,13,14,2
2026-03-17 21:14:51.123513,All,13,14,2
2026-03-17 21:14:51.262622,All,13,14,0
